Date,Daily_Mean_PM10_Concentration,UNITS,DAILY_AQI_VALUE,Site_Name,COUNTY,Daily_Max_1-hour_NO2_Concentration,Daily_Max_8-hour_Ozone_Concentration,Daily_Mean_PM2.5_Concentration,Daily_Max_8-hour_CO_Concentration,Daily_Max_1-hour_SO2_Concentration
08/10/2018,,ppm,16,San Francisco,San Francisco,,0.017,,,
08/11/2018,,ppm,17,San Francisco,San Francisco,,0.018,,,
08/12/2018,,ppm,19,San Francisco,San Francisco,,0.021,,,
08/13/2018,,ppm,24,San Francisco,San Francisco,,0.026,,,
08/14/2018,,ppm,25,San Francisco,San Francisco,,0.027,,,
08/15/2018,,ppm,34,San Francisco,San Francisco,,0.037,,,
08/16/2018,,ppm,36,San Francisco,San Francisco,,0.039,,,
08/17/2018,,ppm,33,San Francisco,San Francisco,,0.036,,,
08/18/2018,,ppm,29,San Francisco,San Francisco,,0.031,,,
08/19/2018,,ppm,31,San Francisco,San Francisco,,0.033,,,
08/20/2018,,ppm,31,San Francisco,San Francisco,,0.033,,,
08/21/2018,,ppm,40,San Francisco,San Francisco,,0.043,,,
08/22/2018,,ppm,37,San Francisco,San Francisco,,0.04,,,
08/23/2018,,ppm,45,San Francisco,San Francisco,,0.049,,,
08/24/2018,,ppm,35,San Francisco,San Francisco,,0.038,,,
08/25/2018,,ppm,25,San Francisco,San Francisco,,0.027,,,
08/26/2018,,ppm,29,San Francisco,San Francisco,,0.031,,,
08/28/2018,,ppm,19,San Francisco,San Francisco,,0.021,,,
08/29/2018,,ppm,34,San Francisco,San Francisco,,0.037,,,
08/30/2018,,ppm,34,San Francisco,San Francisco,,0.037,,,
08/31/2018,,ppm,20,San Francisco,San Francisco,,0.022,,,
09/01/2018,,ppm,23,San Francisco,San Francisco,,0.025,,,
09/02/2018,,ppm,28,San Francisco,San Francisco,,0.03,,,
09/03/2018,,ppm,31,San Francisco,San Francisco,,0.033,,,
09/04/2018,,ppm,31,San Francisco,San Francisco,,0.034,,,
09/05/2018,,ppm,30,San Francisco,San Francisco,,0.032,,,
09/06/2018,,ppm,30,San Francisco,San Francisco,,0.032,,,
09/07/2018,,ppm,26,San Francisco,San Francisco,,0.028,,,
09/08/2018,,ppm,25,San Francisco,San Francisco,,0.027,,,
09/09/2018,,ppm,26,San Francisco,San Francisco,,0.028,,,
09/10/2018,,ppm,26,San Francisco,San Francisco,,0.028,,,
09/11/2018,,ppm,29,San Francisco,San Francisco,,0.031,,,
09/12/2018,,ppm,29,San Francisco,San Francisco,,0.031,,,
09/13/2018,,ppm,26,San Francisco,San Francisco,,0.028,,,
09/14/2018,,ppm,24,San Francisco,San Francisco,,0.026,,,
09/15/2018,,ppm,26,San Francisco,San Francisco,,0.028,,,
09/16/2018,,ppm,28,San Francisco,San Francisco,,0.03,,,
09/17/2018,,ppm,30,San Francisco,San Francisco,,0.032,,,
09/18/2018,,ppm,28,San Francisco,San Francisco,,0.03,,,
09/19/2018,,ppm,26,San Francisco,San Francisco,,0.028,,,
09/20/2018,,ppm,34,San Francisco,San Francisco,,0.037,,,
09/21/2018,,ppm,31,San Francisco,San Francisco,,0.034,,,
09/22/2018,,ppm,30,San Francisco,San Francisco,,0.032,,,
09/23/2018,,ppm,25,San Francisco,San Francisco,,0.027,,,
09/24/2018,,ppm,28,San Francisco,San Francisco,,0.03,,,
09/25/2018,,ppm,31,San Francisco,San Francisco,,0.033,,,
09/26/2018,,ppm,31,San Francisco,San Francisco,,0.033,,,
09/27/2018,,ppm,33,San Francisco,San Francisco,,0.036,,,
09/28/2018,,ppm,35,San Francisco,San Francisco,,0.038,,,
09/29/2018,,ppm,30,San Francisco,San Francisco,,0.032,,,
09/30/2018,,ppm,28,San Francisco,San Francisco,,0.03,,,
10/01/2018,,ppm,24,San Francisco,San Francisco,,0.026,,,
10/02/2018,,ppm,23,San Francisco,San Francisco,,0.025,,,
10/03/2018,,ppm,27,San Francisco,San Francisco,,0.029,,,
10/04/2018,,ppm,31,San Francisco,San Francisco,,0.034,,,
10/05/2018,,ppm,27,San Francisco,San Francisco,,0.029,,,
10/06/2018,,ppm,28,San Francisco,San Francisco,,0.03,,,
10/07/2018,,ppm,32,San Francisco,San Francisco,,0.035,,,
10/08/2018,,ppm,26,San Francisco,San Francisco,,0.028,,,
10/09/2018,,ppm,28,San Francisco,San Francisco,,0.03,,,
10/11/2018,,ppm,31,San Francisco,San Francisco,,0.033,,,
10/12/2018,,ppm,27,San Francisco,San Francisco,,0.029,,,
10/13/2018,,ppm,31,San Francisco,San Francisco,,0.034,,,
10/14/2018,,ppm,31,San Francisco,San Francisco,,0.034,,,
10/15/2018,,ppm,38,San Francisco,San Francisco,,0.041,,,
10/16/2018,,ppm,31,San Francisco,San Francisco,,0.033,,,
10/17/2018,,ppm,35,San Francisco,San Francisco,,0.038,,,
10/18/2018,,ppm,30,San Francisco,San Francisco,,0.032,,,
10/19/2018,,ppm,33,San Francisco,San Francisco,,0.036,,,
10/20/2018,,ppm,35,San Francisco,San Francisco,,0.038,,,
10/21/2018,,ppm,37,San Francisco,San Francisco,,0.04,,,
10/22/2018,,ppm,37,San Francisco,San Francisco,,0.04,,,
10/23/2018,,ppm,34,San Francisco,San Francisco,,0.037,,,
10/24/2018,,ppm,23,San Francisco,San Francisco,,0.025,,,
10/25/2018,,ppm,25,San Francisco,San Francisco,,0.027,,,
10/26/2018,,ppm,21,San Francisco,San Francisco,,0.023,,,
10/27/2018,,ppm,14,San Francisco,San Francisco,,0.015,,,
10/28/2018,,ppm,30,San Francisco,San Francisco,,0.032,,,
10/29/2018,,ppm,30,San Francisco,San Francisco,,0.032,,,
10/30/2018,,ppm,25,San Francisco,San Francisco,,0.027,,,
10/31/2018,,ppm,20,San Francisco,San Francisco,,0.022,,,
11/01/2018,,ppm,22,San Francisco,San Francisco,,0.024,,,
11/02/2018,,ppm,18,San Francisco,San Francisco,,0.019,,,
11/03/2018,,ppm,19,San Francisco,San Francisco,,0.021,,,
11/04/2018,,ppm,31,San Francisco,San Francisco,,0.033,,,
11/05/2018,,ppm,25,San Francisco,San Francisco,,0.027,,,
11/06/2018,,ppm,21,San Francisco,San Francisco,,0.023,,,
11/07/2018,,ppm,26,San Francisco,San Francisco,,0.028,,,
11/09/2018,,ppm,33,San Francisco,San Francisco,,0.036,,,
11/10/2018,,ppm,28,San Francisco,San Francisco,,0.03,,,
11/11/2018,,ppm,45,San Francisco,San Francisco,,0.049,,,
11/12/2018,,ppm,44,San Francisco,San Francisco,,0.048,,,
11/13/2018,,ppm,31,San Francisco,San Francisco,,0.034,,,
11/14/2018,,ppm,32,San Francisco,San Francisco,,0.035,,,
11/15/2018,,ppm,36,San Francisco,San Francisco,,0.039,,,
11/16/2018,,ppm,26,San Francisco,San Francisco,,0.028,,,
11/17/2018,,ppm,40,San Francisco,San Francisco,,0.043,,,
11/18/2018,,ppm,30,San Francisco,San Francisco,,0.032,,,
11/19/2018,,ppm,24,San Francisco,San Francisco,,0.026,,,
11/20/2018,,ppm,26,San Francisco,San Francisco,,0.028,,,
11/21/2018,,ppm,32,San Francisco,San Francisco,,0.035,,,
11/22/2018,,ppm,34,San Francisco,San Francisco,,0.037,,,
11/23/2018,,ppm,32,San Francisco,San Francisco,,0.035,,,
11/24/2018,,ppm,31,San Francisco,San Francisco,,0.033,,,
11/25/2018,,ppm,12,San Francisco,San Francisco,,0.013,,,
11/26/2018,,ppm,13,San Francisco,San Francisco,,0.014,,,
11/27/2018,,ppm,19,San Francisco,San Francisco,,0.02,,,
11/29/2018,,ppm,36,San Francisco,San Francisco,,0.039,,,
11/30/2018,,ppm,30,San Francisco,San Francisco,,0.032,,,
12/01/2018,,ppm,35,San Francisco,San Francisco,,0.038,,,
12/02/2018,,ppm,26,San Francisco,San Francisco,,0.028,,,
12/03/2018,,ppm,19,San Francisco,San Francisco,,0.02,,,
12/04/2018,,ppm,20,San Francisco,San Francisco,,0.022,,,
12/05/2018,,ppm,23,San Francisco,San Francisco,,0.025,,,
12/06/2018,,ppm,21,San Francisco,San Francisco,,0.023,,,
12/07/2018,,ppm,14,San Francisco,San Francisco,,0.015,,,
12/08/2018,,ppm,22,San Francisco,San Francisco,,0.024,,,
12/09/2018,,ppm,12,San Francisco,San Francisco,,0.013,,,
12/10/2018,,ppm,14,San Francisco,San Francisco,,0.015,,,
12/11/2018,,ppm,10,San Francisco,San Francisco,,0.011,,,
12/12/2018,,ppm,20,San Francisco,San Francisco,,0.022,,,
12/13/2018,,ppm,20,San Francisco,San Francisco,,0.022,,,
12/14/2018,,ppm,33,San Francisco,San Francisco,,0.036,,,
12/15/2018,,ppm,22,San Francisco,San Francisco,,0.024,,,
12/16/2018,,ppm,31,San Francisco,San Francisco,,0.033,,,
12/17/2018,,ppm,25,San Francisco,San Francisco,,0.027,,,
12/18/2018,,ppm,20,San Francisco,San Francisco,,0.022,,,
12/19/2018,,ppm,16,San Francisco,San Francisco,,0.017,,,
12/20/2018,,ppm,8,San Francisco,San Francisco,,0.009,,,
12/21/2018,,ppm,9,San Francisco,San Francisco,,0.01,,,
12/22/2018,,ppm,17,San Francisco,San Francisco,,0.018,,,
12/23/2018,,ppm,13,San Francisco,San Francisco,,0.014,,,
12/24/2018,,ppm,36,San Francisco,San Francisco,,0.039,,,
12/25/2018,,ppm,27,San Francisco,San Francisco,,0.029,,,
12/26/2018,,ppm,22,San Francisco,San Francisco,,0.024,,,
12/27/2018,,ppm,30,San Francisco,San Francisco,,0.032,,,
12/28/2018,,ppm,29,San Francisco,San Francisco,,0.031,,,
12/29/2018,,ppm,21,San Francisco,San Francisco,,0.023,,,
12/30/2018,,ppm,31,San Francisco,San Francisco,,0.033,,,
01/01/2018,,ug/m3 LC,87,Oakland West,Alameda,,,29.0,,
01/02/2018,,ug/m3 LC,95,Oakland West,Alameda,,,33.0,,
01/03/2018,,ug/m3 LC,101,Oakland West,Alameda,,,35.6,,
01/04/2018,,ug/m3 LC,71,Oakland West,Alameda,,,21.5,,
01/05/2018,,ug/m3 LC,21,Oakland West,Alameda,,,5.0,,
01/06/2018,,ug/m3 LC,47,Oakland West,Alameda,,,11.2,,
01/07/2018,,ug/m3 LC,59,Oakland West,Alameda,,,16.0,,
01/08/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.5,,
01/09/2018,,ug/m3 LC,26,Oakland West,Alameda,,,6.3,,
01/10/2018,,ug/m3 LC,36,Oakland West,Alameda,,,8.7,,
01/11/2018,,ug/m3 LC,59,Oakland West,Alameda,,,15.8,,
01/12/2018,,ug/m3 LC,59,Oakland West,Alameda,,,15.7,,
01/13/2018,,ug/m3 LC,61,Oakland West,Alameda,,,16.9,,
01/14/2018,,ug/m3 LC,82,Oakland West,Alameda,,,26.7,,
01/15/2018,,ug/m3 LC,84,Oakland West,Alameda,,,27.8,,
01/16/2018,,ug/m3 LC,70,Oakland West,Alameda,,,21.0,,
01/17/2018,,ug/m3 LC,81,Oakland West,Alameda,,,26.2,,
01/18/2018,,ug/m3 LC,67,Oakland West,Alameda,,,19.7,,
01/19/2018,,ug/m3 LC,33,Oakland West,Alameda,,,8.0,,
01/20/2018,,ug/m3 LC,45,Oakland West,Alameda,,,10.7,,
01/21/2018,,ug/m3 LC,49,Oakland West,Alameda,,,11.8,,
01/22/2018,,ug/m3 LC,40,Oakland West,Alameda,,,9.7,,
01/23/2018,,ug/m3 LC,47,Oakland West,Alameda,,,11.2,,
01/24/2018,,ug/m3 LC,53,Oakland West,Alameda,,,13.0,,
01/25/2018,,ug/m3 LC,37,Oakland West,Alameda,,,8.8,,
01/26/2018,,ug/m3 LC,53,Oakland West,Alameda,,,13.1,,
01/27/2018,,ug/m3 LC,45,Oakland West,Alameda,,,10.7,,
01/28/2018,,ug/m3 LC,43,Oakland West,Alameda,,,10.2,,
01/29/2018,,ug/m3 LC,70,Oakland West,Alameda,,,21.0,,
01/30/2018,,ug/m3 LC,59,Oakland West,Alameda,,,15.8,,
01/31/2018,,ug/m3 LC,58,Oakland West,Alameda,,,15.3,,
02/01/2018,,ug/m3 LC,57,Oakland West,Alameda,,,14.8,,
02/02/2018,,ug/m3 LC,63,Oakland West,Alameda,,,17.6,,
02/03/2018,,ug/m3 LC,55,Oakland West,Alameda,,,13.8,,
02/04/2018,,ug/m3 LC,57,Oakland West,Alameda,,,15.1,,
02/05/2018,,ug/m3 LC,63,Oakland West,Alameda,,,17.8,,
02/06/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.4,,
02/07/2018,,ug/m3 LC,66,Oakland West,Alameda,,,19.2,,
02/08/2018,,ug/m3 LC,95,Oakland West,Alameda,,,32.8,,
02/09/2018,,ug/m3 LC,58,Oakland West,Alameda,,,15.3,,
02/10/2018,,ug/m3 LC,47,Oakland West,Alameda,,,11.2,,
02/11/2018,,ug/m3 LC,43,Oakland West,Alameda,,,10.4,,
02/12/2018,,ug/m3 LC,28,Oakland West,Alameda,,,6.8,,
02/13/2018,,ug/m3 LC,36,Oakland West,Alameda,,,8.7,,
02/14/2018,,ug/m3 LC,49,Oakland West,Alameda,,,11.8,,
02/15/2018,,ug/m3 LC,46,Oakland West,Alameda,,,11.0,,
02/16/2018,,ug/m3 LC,73,Oakland West,Alameda,,,22.7,,
02/17/2018,,ug/m3 LC,56,Oakland West,Alameda,,,14.3,,
02/18/2018,,ug/m3 LC,43,Oakland West,Alameda,,,10.3,,
02/21/2018,,ug/m3 LC,43,Oakland West,Alameda,,,10.4,,
02/22/2018,,ug/m3 LC,32,Oakland West,Alameda,,,7.7,,
02/23/2018,,ug/m3 LC,36,Oakland West,Alameda,,,8.7,,
02/24/2018,,ug/m3 LC,47,Oakland West,Alameda,,,11.2,,
02/25/2018,,ug/m3 LC,42,Oakland West,Alameda,,,10.0,,
02/26/2018,,ug/m3 LC,33,Oakland West,Alameda,,,7.8,,
02/27/2018,,ug/m3 LC,36,Oakland West,Alameda,,,8.6,,
02/28/2018,,ug/m3 LC,41,Oakland West,Alameda,,,9.9,,
03/01/2018,,ug/m3 LC,42,Oakland West,Alameda,,,10.1,,
03/02/2018,,ug/m3 LC,31,Oakland West,Alameda,,,7.4,,
03/03/2018,,ug/m3 LC,33,Oakland West,Alameda,,,7.8,,
03/04/2018,,ug/m3 LC,34,Oakland West,Alameda,,,8.2,,
03/05/2018,,ug/m3 LC,28,Oakland West,Alameda,,,6.6,,
03/06/2018,,ug/m3 LC,53,Oakland West,Alameda,,,13.0,,
03/07/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.7,,
03/08/2018,,ug/m3 LC,28,Oakland West,Alameda,,,6.6,,
03/09/2018,,ug/m3 LC,46,Oakland West,Alameda,,,11.1,,
03/10/2018,,ug/m3 LC,51,Oakland West,Alameda,,,12.2,,
03/11/2018,,ug/m3 LC,64,Oakland West,Alameda,,,18.5,,
03/12/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.7,,
03/13/2018,,ug/m3 LC,30,Oakland West,Alameda,,,7.3,,
03/14/2018,,ug/m3 LC,33,Oakland West,Alameda,,,7.8,,
03/15/2018,,ug/m3 LC,38,Oakland West,Alameda,,,9.0,,
03/16/2018,,ug/m3 LC,26,Oakland West,Alameda,,,6.2,,
03/17/2018,,ug/m3 LC,35,Oakland West,Alameda,,,8.3,,
03/18/2018,,ug/m3 LC,51,Oakland West,Alameda,,,12.1,,
03/19/2018,,ug/m3 LC,49,Oakland West,Alameda,,,11.8,,
03/20/2018,,ug/m3 LC,46,Oakland West,Alameda,,,11.1,,
03/21/2018,,ug/m3 LC,25,Oakland West,Alameda,,,6.1,,
03/22/2018,,ug/m3 LC,29,Oakland West,Alameda,,,6.9,,
03/23/2018,,ug/m3 LC,35,Oakland West,Alameda,,,8.5,,
03/24/2018,,ug/m3 LC,38,Oakland West,Alameda,,,9.1,,
03/25/2018,,ug/m3 LC,33,Oakland West,Alameda,,,8.0,,
03/26/2018,,ug/m3 LC,30,Oakland West,Alameda,,,7.2,,
03/27/2018,,ug/m3 LC,47,Oakland West,Alameda,,,11.2,,
03/28/2018,,ug/m3 LC,58,Oakland West,Alameda,,,15.6,,
03/29/2018,,ug/m3 LC,60,Oakland West,Alameda,,,16.4,,
03/30/2018,,ug/m3 LC,60,Oakland West,Alameda,,,16.6,,
03/31/2018,,ug/m3 LC,58,Oakland West,Alameda,,,15.5,,
04/01/2018,,ug/m3 LC,58,Oakland West,Alameda,,,15.2,,
04/02/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.5,,
04/03/2018,,ug/m3 LC,56,Oakland West,Alameda,,,14.3,,
04/04/2018,,ug/m3 LC,46,Oakland West,Alameda,,,11.0,,
04/05/2018,,ug/m3 LC,43,Oakland West,Alameda,,,10.3,,
04/06/2018,,ug/m3 LC,27,Oakland West,Alameda,,,6.5,,
04/07/2018,,ug/m3 LC,46,Oakland West,Alameda,,,11.1,,
04/08/2018,,ug/m3 LC,51,Oakland West,Alameda,,,12.3,,
04/09/2018,,ug/m3 LC,56,Oakland West,Alameda,,,14.7,,
04/10/2018,,ug/m3 LC,50,Oakland West,Alameda,,,11.9,,
04/11/2018,,ug/m3 LC,33,Oakland West,Alameda,,,8.0,,
04/12/2018,,ug/m3 LC,38,Oakland West,Alameda,,,9.0,,
04/13/2018,,ug/m3 LC,45,Oakland West,Alameda,,,10.7,,
04/14/2018,,ug/m3 LC,59,Oakland West,Alameda,,,16.0,,
04/15/2018,,ug/m3 LC,46,Oakland West,Alameda,,,11.0,,
04/16/2018,,ug/m3 LC,30,Oakland West,Alameda,,,7.3,,
04/17/2018,,ug/m3 LC,33,Oakland West,Alameda,,,7.9,,
04/18/2018,,ug/m3 LC,36,Oakland West,Alameda,,,8.6,,
04/19/2018,,ug/m3 LC,54,Oakland West,Alameda,,,13.5,,
04/20/2018,,ug/m3 LC,63,Oakland West,Alameda,,,18.0,,
04/21/2018,,ug/m3 LC,61,Oakland West,Alameda,,,16.7,,
04/22/2018,,ug/m3 LC,67,Oakland West,Alameda,,,19.6,,
04/23/2018,,ug/m3 LC,64,Oakland West,Alameda,,,18.3,,
04/24/2018,,ug/m3 LC,56,Oakland West,Alameda,,,14.6,,
04/25/2018,,ug/m3 LC,53,Oakland West,Alameda,,,13.0,,
04/26/2018,,ug/m3 LC,43,Oakland West,Alameda,,,10.2,,
04/27/2018,,ug/m3 LC,31,Oakland West,Alameda,,,7.5,,
04/28/2018,,ug/m3 LC,25,Oakland West,Alameda,,,6.0,,
04/29/2018,,ug/m3 LC,11,Oakland West,Alameda,,,2.6,,
04/30/2018,,ug/m3 LC,36,Oakland West,Alameda,,,8.6,,
05/01/2018,,ug/m3 LC,54,Oakland West,Alameda,,,13.3,,
05/02/2018,,ug/m3 LC,45,Oakland West,Alameda,,,10.7,,
05/03/2018,,ug/m3 LC,30,Oakland West,Alameda,,,7.1,,
05/04/2018,,ug/m3 LC,33,Oakland West,Alameda,,,7.9,,
05/05/2018,,ug/m3 LC,30,Oakland West,Alameda,,,7.3,,
05/06/2018,,ug/m3 LC,18,Oakland West,Alameda,,,4.2,,
05/07/2018,,ug/m3 LC,31,Oakland West,Alameda,,,7.4,,
05/08/2018,,ug/m3 LC,13,Oakland West,Alameda,,,3.2,,
05/09/2018,,ug/m3 LC,19,Oakland West,Alameda,,,4.6,,
05/10/2018,,ug/m3 LC,40,Oakland West,Alameda,,,9.7,,
05/11/2018,,ug/m3 LC,54,Oakland West,Alameda,,,13.4,,
05/12/2018,,ug/m3 LC,50,Oakland West,Alameda,,,12.0,,
05/13/2018,,ug/m3 LC,37,Oakland West,Alameda,,,8.8,,
05/14/2018,,ug/m3 LC,18,Oakland West,Alameda,,,4.4,,
05/15/2018,,ug/m3 LC,14,Oakland West,Alameda,,,3.4,,
05/16/2018,,ug/m3 LC,5,Oakland West,Alameda,,,1.2,,
05/17/2018,,ug/m3 LC,23,Oakland West,Alameda,,,5.4,,
05/18/2018,,ug/m3 LC,28,Oakland West,Alameda,,,6.6,,
05/19/2018,,ug/m3 LC,40,Oakland West,Alameda,,,9.5,,
05/20/2018,,ug/m3 LC,47,Oakland West,Alameda,,,11.2,,
05/21/2018,,ug/m3 LC,43,Oakland West,Alameda,,,10.2,,
05/22/2018,,ug/m3 LC,18,Oakland West,Alameda,,,4.4,,
05/23/2018,,ug/m3 LC,16,Oakland West,Alameda,,,3.8,,
05/24/2018,,ug/m3 LC,20,Oakland West,Alameda,,,4.8,,
05/25/2018,,ug/m3 LC,25,Oakland West,Alameda,,,5.9,,
05/26/2018,,ug/m3 LC,46,Oakland West,Alameda,,,11.0,,
05/27/2018,,ug/m3 LC,59,Oakland West,Alameda,,,15.7,,
05/28/2018,,ug/m3 LC,73,Oakland West,Alameda,,,22.5,,
05/29/2018,,ug/m3 LC,73,Oakland West,Alameda,,,22.5,,
05/30/2018,,ug/m3 LC,61,Oakland West,Alameda,,,16.8,,
05/31/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.6,,
06/01/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.8,,
06/02/2018,,ug/m3 LC,63,Oakland West,Alameda,,,17.8,,
06/03/2018,,ug/m3 LC,72,Oakland West,Alameda,,,22.2,,
06/06/2018,,ug/m3 LC,33,Oakland West,Alameda,,,8.0,,
06/07/2018,,ug/m3 LC,40,Oakland West,Alameda,,,9.5,,
06/08/2018,,ug/m3 LC,43,Oakland West,Alameda,,,10.3,,
06/09/2018,,ug/m3 LC,19,Oakland West,Alameda,,,4.6,,
06/10/2018,,ug/m3 LC,34,Oakland West,Alameda,,,8.2,,
06/11/2018,,ug/m3 LC,28,Oakland West,Alameda,,,6.6,,
06/12/2018,,ug/m3 LC,58,Oakland West,Alameda,,,15.3,,
06/13/2018,,ug/m3 LC,54,Oakland West,Alameda,,,13.5,,
06/14/2018,,ug/m3 LC,55,Oakland West,Alameda,,,13.8,,
06/15/2018,,ug/m3 LC,51,Oakland West,Alameda,,,12.3,,
06/16/2018,,ug/m3 LC,44,Oakland West,Alameda,,,10.5,,
06/17/2018,,ug/m3 LC,47,Oakland West,Alameda,,,11.3,,
06/18/2018,,ug/m3 LC,46,Oakland West,Alameda,,,11.1,,
06/19/2018,,ug/m3 LC,43,Oakland West,Alameda,,,10.2,,
06/20/2018,,ug/m3 LC,32,Oakland West,Alameda,,,7.6,,
06/21/2018,,ug/m3 LC,25,Oakland West,Alameda,,,6.1,,
06/22/2018,,ug/m3 LC,53,Oakland West,Alameda,,,12.9,,
06/23/2018,,ug/m3 LC,62,Oakland West,Alameda,,,17.3,,
06/24/2018,,ug/m3 LC,36,Oakland West,Alameda,,,8.6,,
06/25/2018,,ug/m3 LC,40,Oakland West,Alameda,,,9.6,,
06/26/2018,,ug/m3 LC,54,Oakland West,Alameda,,,13.7,,
06/27/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.4,,
06/28/2018,,ug/m3 LC,59,Oakland West,Alameda,,,15.8,,
06/29/2018,,ug/m3 LC,56,Oakland West,Alameda,,,14.7,,
06/30/2018,,ug/m3 LC,62,Oakland West,Alameda,,,17.3,,
07/01/2018,,ug/m3 LC,36,Oakland West,Alameda,,,8.6,,
07/02/2018,,ug/m3 LC,21,Oakland West,Alameda,,,5.0,,
07/03/2018,,ug/m3 LC,44,Oakland West,Alameda,,,10.5,,
07/04/2018,,ug/m3 LC,37,Oakland West,Alameda,,,8.9,,
07/05/2018,,ug/m3 LC,28,Oakland West,Alameda,,,6.7,,
07/06/2018,,ug/m3 LC,32,Oakland West,Alameda,,,7.6,,
07/07/2018,,ug/m3 LC,28,Oakland West,Alameda,,,6.7,,
07/08/2018,,ug/m3 LC,27,Oakland West,Alameda,,,6.5,,
07/09/2018,,ug/m3 LC,23,Oakland West,Alameda,,,5.6,,
07/10/2018,,ug/m3 LC,31,Oakland West,Alameda,,,7.4,,
07/11/2018,,ug/m3 LC,28,Oakland West,Alameda,,,6.7,,
07/12/2018,,ug/m3 LC,26,Oakland West,Alameda,,,6.3,,
07/13/2018,,ug/m3 LC,40,Oakland West,Alameda,,,9.6,,
07/14/2018,,ug/m3 LC,25,Oakland West,Alameda,,,5.9,,
07/15/2018,,ug/m3 LC,38,Oakland West,Alameda,,,9.1,,
07/16/2018,,ug/m3 LC,15,Oakland West,Alameda,,,3.7,,
07/17/2018,,ug/m3 LC,13,Oakland West,Alameda,,,3.0,,
07/18/2018,,ug/m3 LC,40,Oakland West,Alameda,,,9.7,,
07/19/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.4,,
07/20/2018,,ug/m3 LC,54,Oakland West,Alameda,,,13.3,,
07/21/2018,,ug/m3 LC,40,Oakland West,Alameda,,,9.5,,
07/22/2018,,ug/m3 LC,42,Oakland West,Alameda,,,10.0,,
07/23/2018,,ug/m3 LC,37,Oakland West,Alameda,,,8.8,,
07/24/2018,,ug/m3 LC,47,Oakland West,Alameda,,,11.2,,
07/25/2018,,ug/m3 LC,39,Oakland West,Alameda,,,9.3,,
07/26/2018,,ug/m3 LC,36,Oakland West,Alameda,,,8.7,,
07/27/2018,,ug/m3 LC,38,Oakland West,Alameda,,,9.2,,
07/28/2018,,ug/m3 LC,35,Oakland West,Alameda,,,8.3,,
07/29/2018,,ug/m3 LC,35,Oakland West,Alameda,,,8.3,,
07/30/2018,,ug/m3 LC,47,Oakland West,Alameda,,,11.3,,
07/31/2018,,ug/m3 LC,50,Oakland West,Alameda,,,11.9,,
08/01/2018,,ug/m3 LC,29,Oakland West,Alameda,,,7.0,,
08/02/2018,,ug/m3 LC,23,Oakland West,Alameda,,,5.5,,
08/03/2018,,ug/m3 LC,54,Oakland West,Alameda,,,13.4,,
08/04/2018,,ug/m3 LC,45,Oakland West,Alameda,,,10.8,,
08/05/2018,,ug/m3 LC,45,Oakland West,Alameda,,,10.7,,
08/06/2018,,ug/m3 LC,42,Oakland West,Alameda,,,10.0,,
08/09/2018,,ug/m3 LC,35,Oakland West,Alameda,,,8.5,,
08/10/2018,,ug/m3 LC,40,Oakland West,Alameda,,,9.6,,
08/11/2018,,ug/m3 LC,47,Oakland West,Alameda,,,11.3,,
08/12/2018,,ug/m3 LC,59,Oakland West,Alameda,,,16.0,,
08/13/2018,,ug/m3 LC,53,Oakland West,Alameda,,,13.1,,
08/14/2018,,ug/m3 LC,20,Oakland West,Alameda,,,4.8,,
08/15/2018,,ug/m3 LC,43,Oakland West,Alameda,,,10.4,,
08/16/2018,,ug/m3 LC,62,Oakland West,Alameda,,,17.1,,
08/17/2018,,ug/m3 LC,55,Oakland West,Alameda,,,14.2,,
08/18/2018,,ug/m3 LC,40,Oakland West,Alameda,,,9.5,,
08/19/2018,,ug/m3 LC,71,Oakland West,Alameda,,,21.5,,
08/20/2018,,ug/m3 LC,71,Oakland West,Alameda,,,21.7,,
08/21/2018,,ug/m3 LC,41,Oakland West,Alameda,,,9.9,,
08/22/2018,,ug/m3 LC,77,Oakland West,Alameda,,,24.6,,
08/23/2018,,ug/m3 LC,125,Oakland West,Alameda,,,45.3,,
08/24/2018,,ug/m3 LC,68,Oakland West,Alameda,,,20.2,,
08/25/2018,,ug/m3 LC,69,Oakland West,Alameda,,,20.7,,
08/26/2018,,ug/m3 LC,62,Oakland West,Alameda,,,17.4,,
08/27/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.4,,
08/28/2018,,ug/m3 LC,16,Oakland West,Alameda,,,3.9,,
08/29/2018,,ug/m3 LC,46,Oakland West,Alameda,,,11.0,,
08/30/2018,,ug/m3 LC,55,Oakland West,Alameda,,,13.8,,
08/31/2018,,ug/m3 LC,45,Oakland West,Alameda,,,10.9,,
09/01/2018,,ug/m3 LC,55,Oakland West,Alameda,,,14.0,,
09/02/2018,,ug/m3 LC,68,Oakland West,Alameda,,,20.3,,
09/03/2018,,ug/m3 LC,71,Oakland West,Alameda,,,21.7,,
