"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/22/2016","AQS","060132007","1","3.4","ppb","3","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"04/23/2016","AQS","060132007","1","15.7","ppb","14","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"04/24/2016","AQS","060132007","1","4.7","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"04/25/2016","AQS","060132007","1","8.7","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"04/26/2016","AQS","060132007","1","12","ppb","11","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"04/27/2016","AQS","060132007","1","6.2","ppb","6","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"04/28/2016","AQS","060132007","1","11.7","ppb","10","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"04/29/2016","AQS","060132007","1","16.4","ppb","15","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"04/30/2016","AQS","060132007","1","7.1","ppb","7","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/01/2016","AQS","060132007","1","7.9","ppb","7","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/02/2016","AQS","060132007","1","15.7","ppb","14","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/03/2016","AQS","060132007","1","13.7","ppb","12","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/04/2016","AQS","060132007","1","8.5","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/05/2016","AQS","060132007","1","5.8","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/06/2016","AQS","060132007","1","7.9","ppb","7","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/07/2016","AQS","060132007","1","5.7","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/08/2016","AQS","060132007","1","4","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/09/2016","AQS","060132007","1","6.8","ppb","6","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/10/2016","AQS","060132007","1","8","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/11/2016","AQS","060132007","1","8.2","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/12/2016","AQS","060132007","1","7.9","ppb","7","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/13/2016","AQS","060132007","1","3.7","ppb","3","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/14/2016","AQS","060132007","1","4.6","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/15/2016","AQS","060132007","1","2.1","ppb","2","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/16/2016","AQS","060132007","1","5.9","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/17/2016","AQS","060132007","1","12.3","ppb","11","San Ramon","19","79.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/18/2016","AQS","060132007","1","15.9","ppb","14","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/19/2016","AQS","060132007","1","3","ppb","3","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/20/2016","AQS","060132007","1","4.4","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/21/2016","AQS","060132007","1","5.1","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/22/2016","AQS","060132007","1","4.5","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/23/2016","AQS","060132007","1","4.5","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/24/2016","AQS","060132007","1","2.5","ppb","2","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/25/2016","AQS","060132007","1","3.9","ppb","3","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/26/2016","AQS","060132007","1","5.7","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/27/2016","AQS","060132007","1","13.8","ppb","12","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/28/2016","AQS","060132007","1","12.4","ppb","11","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/29/2016","AQS","060132007","1","7.6","ppb","7","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/30/2016","AQS","060132007","1","5.1","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"05/31/2016","AQS","060132007","1","14.1","ppb","13","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/01/2016","AQS","060132007","1","17.5","ppb","16","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/02/2016","AQS","060132007","1","15.7","ppb","14","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/06/2016","AQS","060132007","1","8.7","ppb","8","San Ramon","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/07/2016","AQS","060132007","1","5.1","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/08/2016","AQS","060132007","1","3.5","ppb","3","San Ramon","21","88.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/09/2016","AQS","060132007","1","2.9","ppb","2","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/10/2016","AQS","060132007","1","5.1","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/11/2016","AQS","060132007","1","10","ppb","9","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/12/2016","AQS","060132007","1","3.8","ppb","3","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/13/2016","AQS","060132007","1","4.8","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/14/2016","AQS","060132007","1","2.6","ppb","2","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/15/2016","AQS","060132007","1","2.8","ppb","2","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/16/2016","AQS","060132007","1","11.7","ppb","10","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/17/2016","AQS","060132007","1","9.5","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/18/2016","AQS","060132007","1","7.3","ppb","7","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/19/2016","AQS","060132007","1","10.9","ppb","9","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/20/2016","AQS","060132007","1","11.4","ppb","10","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/21/2016","AQS","060132007","1","17.8","ppb","16","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/22/2016","AQS","060132007","1","9","ppb","8","San Ramon","18","75.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/23/2016","AQS","060132007","1","7.6","ppb","7","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/24/2016","AQS","060132007","1","13.9","ppb","12","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/25/2016","AQS","060132007","1","11.3","ppb","10","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/26/2016","AQS","060132007","1","9","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/27/2016","AQS","060132007","1","16.1","ppb","15","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/28/2016","AQS","060132007","1","13.7","ppb","12","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/29/2016","AQS","060132007","1","8","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"06/30/2016","AQS","060132007","1","12.9","ppb","11","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/01/2016","AQS","060132007","1","11.6","ppb","10","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/02/2016","AQS","060132007","1","7.2","ppb","7","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/03/2016","AQS","060132007","1","3.7","ppb","3","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/04/2016","AQS","060132007","1","4.2","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/05/2016","AQS","060132007","1","4.2","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/06/2016","AQS","060132007","1","3.7","ppb","3","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/07/2016","AQS","060132007","1","2.4","ppb","2","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/08/2016","AQS","060132007","1","3.9","ppb","3","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/09/2016","AQS","060132007","1","1.7","ppb","1","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/10/2016","AQS","060132007","1","8.8","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/11/2016","AQS","060132007","1","9.9","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/12/2016","AQS","060132007","1","5.3","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/13/2016","AQS","060132007","1","13","ppb","12","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/14/2016","AQS","060132007","1","16.3","ppb","15","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/15/2016","AQS","060132007","1","9.5","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/16/2016","AQS","060132007","1","4.9","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/17/2016","AQS","060132007","1","2.5","ppb","2","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/18/2016","AQS","060132007","1","2.8","ppb","2","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/19/2016","AQS","060132007","1","3.8","ppb","3","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/20/2016","AQS","060132007","1","7.5","ppb","7","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/21/2016","AQS","060132007","1","5.4","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/22/2016","AQS","060132007","1","9.7","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/23/2016","AQS","060132007","1","10.2","ppb","9","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/24/2016","AQS","060132007","1","7.7","ppb","7","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/25/2016","AQS","060132007","1","9","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/26/2016","AQS","060132007","1","18","ppb","17","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/27/2016","AQS","060132007","1","19.8","ppb","18","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/28/2016","AQS","060132007","1","12.6","ppb","11","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/29/2016","AQS","060132007","1","12.8","ppb","11","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/30/2016","AQS","060132007","1","9.5","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"07/31/2016","AQS","060132007","1","4.8","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/01/2016","AQS","060132007","1","8.6","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/02/2016","AQS","060132007","1","6.5","ppb","6","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/03/2016","AQS","060132007","1","9.3","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/04/2016","AQS","060132007","1","4","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/05/2016","AQS","060132007","1","7.7","ppb","7","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/06/2016","AQS","060132007","1","3.4","ppb","3","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/07/2016","AQS","060132007","1","4.1","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/08/2016","AQS","060132007","1","5.4","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/09/2016","AQS","060132007","1","8","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/10/2016","AQS","060132007","1","6.7","ppb","6","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/11/2016","AQS","060132007","1","9.8","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/12/2016","AQS","060132007","1","11.7","ppb","10","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/13/2016","AQS","060132007","1","11.9","ppb","10","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/14/2016","AQS","060132007","1","10.1","ppb","9","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/15/2016","AQS","060132007","1","10.4","ppb","9","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/16/2016","AQS","060132007","1","8.9","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/17/2016","AQS","060132007","1","8.1","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/18/2016","AQS","060132007","1","9.2","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/19/2016","AQS","060132007","1","8.8","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/20/2016","AQS","060132007","1","8.7","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/21/2016","AQS","060132007","1","3.5","ppb","3","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/22/2016","AQS","060132007","1","5.4","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/23/2016","AQS","060132007","1","7.3","ppb","7","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/24/2016","AQS","060132007","1","9.8","ppb","8","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/25/2016","AQS","060132007","1","6.4","ppb","6","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/26/2016","AQS","060132007","1","5.9","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/27/2016","AQS","060132007","1","3.1","ppb","3","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/28/2016","AQS","060132007","1","5","ppb","5","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/29/2016","AQS","060132007","1","4.9","ppb","4","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/30/2016","AQS","060132007","1","7.9","ppb","7","San Ramon","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"08/31/2016","AQS","060132007","1","4.2","ppb","4","San Ramon","19","79.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
